"Plot";"Plot_abb";"Dendro_ID";"Dendro_active";"Position";"Tree_species";"Group";"Exposition";"Dbh";"Height";"Social_class";"Crown_width";"Year_CE";"Begin";"End";"Period";"Growth";"Product";"Const"
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy4";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2000;NA;NA;0;0;0;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2000;128;210,770833333333;82,7708333333333;0,945;0,0114170651900327;0,95049200792896
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_LB_25cm";"Y";"LB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2000;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_LB_100cm";"Y";"LB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2000;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_SB_50cm";"Y";"SB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2000;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_SB_135cm";"Y";"SB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2000;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb6";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2000;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb7";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2000;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb8";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2000;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy6";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2000;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy7";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2000;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy8";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2000;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb1";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2001;137;259,5;122,5;7,488;0,0611265306122449;0
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb2";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2001;135;261,395833333333;126,395833333333;6,61;0,0522960276907862;0
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb3";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2001;135;257,729166666667;122,729166666667;7,60699999999973;0,0619820064505156;0
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb4";"N";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2001;137;264,552083333333;127,552083333333;3,978;0,0311872601061658;0
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb5";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2001;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy1";"Y";"dbh";"Fagus_sylvatica";"Old_Growth";"S";NA;NA;NA;NA;2001;145;251,427083333333;106,427083333333;1,742;0,0163680140941568;2,80975609756095
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy2";"Y";"dbh";"Fagus_sylvatica";"Solitary";"S";NA;NA;NA;NA;2001;164;244,041666666667;80,0416666666667;2,62399999999997;0,032782925559604;2,63013698634446
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy3";"Y";"dbh";"Fagus_sylvatica";"Solitary";"S";NA;NA;NA;NA;2001;147;252,447916666667;105,447916666667;5,19285399999991;0,0492456765780887;1,29147982063642
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy4";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2001;117;208,895833333333;91,8958333333333;0,523;0,00569122647925641;2,23352003446655
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2001;159;250,65625;91,65625;1,646;0,0179584043641323;2,39501039498687
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_LB_25cm";"Y";"LB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2001;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_LB_100cm";"Y";"LB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2001;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_SB_50cm";"Y";"SB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2001;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_SB_135cm";"Y";"SB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2001;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb6";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2001;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb7";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2001;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb8";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2001;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy6";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2001;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy7";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2001;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy8";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2001;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb1";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2002;138;271,46875;133,46875;6,96462100000006;0,0521816605010541;0
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb2";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2002;132;255,270833333333;123,270833333333;5,6839;0,0461090417441271;1,84980130909287
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb3";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2002;130;292,010416666667;162,010416666667;9,0872692968;0,0560906482667524;1,09090909091502
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb4";"N";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2002;139;271,458333333333;132,458333333333;4,7067;0,0355334381881095;0
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb5";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2002;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy1";"Y";"dbh";"Fagus_sylvatica";"Old_Growth";"S";NA;NA;NA;NA;2002;167;194,927083333333;27,9270833333333;0,471;0,0168653487504663;0,262748487467589
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy2";"Y";"dbh";"Fagus_sylvatica";"Solitary";"S";NA;NA;NA;NA;2002;143;223,416666666667;80,4166666666667;2,06799999360002;0,0257160620965805;2,9690753319532
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy3";"Y";"dbh";"Fagus_sylvatica";"Solitary";"S";NA;NA;NA;NA;2002;137;239,083333333333;102,083333333333;3,664;0,0358922448979592;1,5232600072124
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy4";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2002;158;194,854166666667;36,8541666666667;0,294999996800009;0,00800452224217095;1,12724658519051
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2002;157;214,010416666667;57,0104166666667;1,35399999680001;0,0237500456226568;2,02666695243318
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_LB_25cm";"Y";"LB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2002;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_LB_100cm";"Y";"LB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2002;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_SB_50cm";"Y";"SB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2002;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_SB_135cm";"Y";"SB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2002;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb6";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2002;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb7";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2002;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb8";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2002;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy6";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2002;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy7";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2002;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy8";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2002;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb1";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2003;126;283,885416666667;157,885416666667;7,71109952000089;0,0488398465342803;0
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb2";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2003;127;283,885416666667;156,885416666667;6,26629997760004;0,0399418895059826;0
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb3";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2003;126;279,572916666667;153,572916666667;8,15199999040001;0,0530822762720207;1,96923391999444
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb4";"N";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2003;126;283,833333333333;157,833333333333;4,1494466;0,026290052375924;0
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb5";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2003;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy1";"Y";"dbh";"Fagus_sylvatica";"Old_Growth";"S";NA;NA;NA;NA;2003;179;209,447916666667;30,4479166666667;0,882399993280018;0,0289806361118309;2,45863007612353
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy2";"Y";"dbh";"Fagus_sylvatica";"Solitary";"S";NA;NA;NA;NA;2003;182;227,447916666667;45,4479166666667;0,780999267201972;0,0171844899498944;1,49467226189381
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy3";"Y";"dbh";"Fagus_sylvatica";"Solitary";"S";NA;NA;NA;NA;2003;129;243,09375;114,09375;4,3659;0,0382658997534922;1,53812146209974
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy4";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2003;142;205,239583333333;63,2395833333333;0,797;0,0126028660846648;1,68215158924205
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2003;157;244,4375;87,4375;1,247;0,0142616154395997;1,91044776119403
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_LB_25cm";"Y";"LB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2003;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_LB_100cm";"Y";"LB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2003;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_SB_50cm";"Y";"SB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2003;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_SB_135cm";"Y";"SB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2003;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb6";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2003;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb7";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2003;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb8";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2003;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy6";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2003;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy7";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2003;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy8";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2003;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb1";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2004;142;274,385416666667;132,385416666667;9,11799999360001;0,06887465570742;0,806723011764135
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb2";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2004;142;294,072916666667;152,072916666667;6,41499999680001;0,0421837111920543;0,000307199457892589
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb3";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2004;140;274,302083333333;134,302083333333;7,329416;0,054574105018227;0
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb4";"N";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2004;148;274,375;126,375;3,9688474;0,0314053206726014;1,61514195583596
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb5";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2004;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy1";"Y";"dbh";"Fagus_sylvatica";"Old_Growth";"S";NA;NA;NA;NA;2004;NA;NA;0;0;0;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy2";"Y";"dbh";"Fagus_sylvatica";"Solitary";"S";NA;NA;NA;NA;2004;161;244,25;83,25;1,684;0,0202282282282282;1,00200710268991
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy3";"Y";"dbh";"Fagus_sylvatica";"Solitary";"S";NA;NA;NA;NA;2004;148;260,28125;112,28125;3,51;0,0312607848594489;1,40585774058578
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy4";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2004;180;193,166666666667;13,1666666666667;0,127999996800009;0,00972151874430446;0,941176470588235
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2004;163;238,260416666667;75,2604166666667;0,949999996800009;0,0126228373277233;2,18563976742413
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_LB_25cm";"Y";"LB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2004;161;209,020833333333;48,0208333333333;0,469;0,00976659436008677;1,1823599523242
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_LB_100cm";"Y";"LB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2004;163;225,822916666667;62,8229166666667;0,445999996800009;0,00709932012813809;1,2467572363529
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_SB_50cm";"Y";"SB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2004;288;290,447916666667;2,44791666666663;0,0559999968000059;0,0228765944374496;5,23868948220254e-10
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_SB_135cm";"Y";"SB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2004;NA;NA;0;0;0;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb6";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2004;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb7";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2004;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb8";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2004;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy6";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2004;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy7";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2004;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy8";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2004;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb1";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2005;134;260,666666666667;126,666666666667;8,85399999680001;0,0698999999747369;1,31507270136121
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb2";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2005;141;258,104166666667;117,104166666667;6,17197999680001;0,0527050417801815;0,000307199457892589
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb3";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2005;124;258,09375;134,09375;6,12745;0,0456952691680261;0
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb4";"N";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2005;149;236,552083333333;87,5520833333333;2,674;0,0305418203450327;0,866714183891661
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb5";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2005;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy1";"Y";"dbh";"Fagus_sylvatica";"Old_Growth";"S";NA;NA;NA;NA;2005;173;186,333333333333;13,3333333333333;0,181999996800011;0,0136499997600009;1,91235059760851
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy2";"Y";"dbh";"Fagus_sylvatica";"Solitary";"S";NA;NA;NA;NA;2005;149;226,5625;77,5625;2,117;0,0272941176470588;1,60222531293464
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy3";"Y";"dbh";"Fagus_sylvatica";"Solitary";"S";NA;NA;NA;NA;2005;143;234,760416666667;91,7604166666667;3,20139999680001;0,034888681994869;1,79020979020979
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy4";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2005;173;186,333333333333;13,3333333333333;0,235999996800011;0,0176999997600009;2,87999846400283
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2005;148;215,5625;67,5625;1,608;0,023800185013876;2,44363524654943
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_LB_25cm";"Y";"LB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2005;149;202;53;0,802;0,0151320754716981;0,100313479623824
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_LB_100cm";"Y";"LB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2005;149;206,635416666667;57,6354166666667;0,876999993600017;0,015216338222592;0,392065415915793
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_SB_50cm";"Y";"SB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2005;NA;NA;0;0;0;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_SB_135cm";"Y";"SB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2005;NA;NA;0;0;0;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb6";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2005;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb7";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2005;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb8";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2005;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy6";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2005;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy7";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2005;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy8";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2005;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb1";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2006;129;278,322916666667;149,322916666667;9,16199999360001;0,0613569584503384;0,000614398915785179
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb2";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2006;134;278,333333333333;144,333333333333;7,26448;0,0503312702078522;0
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb3";"Y";"dbh";"Picea_abies";"Solitary";"W";NA;NA;NA;NA;2006;127;278,333333333333;151,333333333333;8,782;0,0580308370044053;0
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb4";"N";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2006;167;243,21875;76,21875;2,0509;0,0269080770807708;1,32708395134975
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb5";"Y";"dbh";"Picea_abies";"Mixed_stand";"W";NA;NA;NA;NA;2006;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy1";"Y";"dbh";"Fagus_sylvatica";"Old_Growth";"S";NA;NA;NA;NA;2006;NA;NA;0;0;0;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy2";"Y";"dbh";"Fagus_sylvatica";"Solitary";"S";NA;NA;NA;NA;2006;133;224,010416666667;91,0104166666667;1,90799999680001;0,0209646331341194;2,45106382978836
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy3";"Y";"dbh";"Fagus_sylvatica";"Solitary";"S";NA;NA;NA;NA;2006;136;226,395833333333;90,3958333333333;2,7187;0,0300755012675732;2,74285698031807
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy4";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2006;167;216,208333333333;49,2083333333333;0,558999996800011;0,0113598644565625;1,15353805073396
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5";"Y";"dbh";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2006;164;224,052083333333;60,0520833333333;0,995999996800012;0,0165856027220817;0,789195537286986
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_LB_25cm";"Y";"LB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2006;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_LB_100cm";"Y";"LB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2006;160;196,229166666667;36,2291666666667;0,607999993600017;0,0167820584777463;1,79005471823411
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_SB_50cm";"Y";"SB_inner_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2006;NA;NA;0;0;0;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"FaSy5_SB_135cm";"Y";"SB_outer_crown";"Fagus_sylvatica";"Mixed_stand";"N";NA;NA;NA;NA;2006;NA;NA;0;0;0;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb6";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2006;NA;NA;NA;NA;NA;NA
"Schauinsland_[1250m_a.s.l.]";"SIL";"PcAb7";"Y";"dbh";"Picea_abies";"Mixed_stand";"N";NA;NA;NA;NA;2006;NA;NA;NA;NA;NA;NA
